,Route,Attempted,Succeeded,Temperature AVG,Relative Humidity AVG,Wind Speed Daily AVG,Wind Direction AVG,Solar Radiation AVG
4120,Kautz Glacier,1,0,48.62875,20.28375,9.727375,55.14583333,362.4339167
4710,Disappointment Cleaver,1,0,31.2,75.00458333,11.31595833,83.57208333,0.129958333
2723,Disappointment Cleaver,1,0,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
3559,Disappointment Cleaver,1,1,38.03375,43.06458333,5.631583332999999,148.7572917,351.3125
5159,glacier only - no summit attempt,1,0,8.220708333,81.88125,5.4999583329999995,174.52716669999998,0.397291667
4378,Gibralter Ledges,1,0,40.17125,36.86833333,9.813375,247.1904167,352.442875
1265,Emmons-Winthrop,1,0,49.47041667,39.9375,4.31375,244.5733333,290.5622917
5066,Disappointment Cleaver,1,1,32.37291667,77.0775,15.32033333,171.8858333,13.2635
5320,Ingraham Direct,1,0,27.86,23.49420833,4.405791667,232.66575,0.0
3361,Kautz Glacier,1,1,54.57583333,40.18583333,18.14608333,278.59166669999996,245.01154169999998
4383,Ingraham Direct,1,1,40.17125,36.86833333,9.813375,247.1904167,352.442875
3683,glacier only - no summit attempt,1,0,31.90166667,65.75875,9.339041667,177.5125,329.4286667
5125,Disappointment Cleaver,1,0,30.61708333,43.83416667,7.1242916670000005,204.24900000000002,26.34841667
5073,Disappointment Cleaver,1,1,32.37291667,77.0775,15.32033333,171.8858333,13.2635
2461,Disappointment Cleaver,1,1,49.15458333,32.24525,8.580916667,189.9991667,334.19675
2915,Emmons-Winthrop,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
2868,Disappointment Cleaver,1,0,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
1933,Disappointment Cleaver,1,1,37.44,38.43166667,7.56075,17.995,304.6057083
1641,Disappointment Cleaver,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
285,Disappointment Cleaver,1,0,26.44208333,85.25291667,9.367166667000001,28.55166667,203.176375
4536,Disappointment Cleaver,1,0,32.7775,49.44625,2.176375,217.676125,30.99041667
682,Disappointment Cleaver,1,0,21.42833333,90.97875,5.825083332999999,173.56916669999998,141.671125
3962,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
3794,Disappointment Cleaver,1,1,40.29708333,39.14,9.701375,19.75291667,358.0332917
411,Disappointment Cleaver,1,0,51.76,27.91541667,19.81575,220.86625,238.10541669999998
2979,Disappointment Cleaver,1,1,54.94875,28.75125,1.358333333,28.05416667,351.9732917
2667,Emmons-Winthrop,1,0,32.21958333,92.41416667,11.55325,226.942625,252.476625
1833,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
2753,Disappointment Cleaver,1,1,47.20208333,55.71291667,4.892166667,135.0912083,252.26125
502,Disappointment Cleaver,1,0,47.29416667,25.0825,7.66225,208.80083330000002,241.27829169999998
2105,Disappointment Cleaver,1,1,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
1432,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
2715,Disappointment Cleaver,1,1,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
2589,Disappointment Cleaver,1,1,39.01,44.30583333,5.761708333,215.84058330000002,314.619375
5076,Disappointment Cleaver,1,1,32.37291667,77.0775,15.32033333,171.8858333,13.2635
344,Disappointment Cleaver,1,0,42.59166667,17.42758333,14.43820833,20.535,207.5935
3991,Disappointment Cleaver,1,1,31.21583333,45.76625,1.7863333330000002,29.30041667,364.5174167
2664,Disappointment Cleaver,1,0,32.21958333,92.41416667,11.55325,226.942625,252.476625
1056,Emmons-Winthrop,1,0,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
2913,Emmons-Winthrop,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
271,Disappointment Cleaver,1,0,34.73375,52.70166667,6.354375,30.35875,200.940625
4852,Disappointment Cleaver,1,1,25.05958333,97.11666667,4.398875,98.80383333,0.0
5175,Disappointment Cleaver,1,0,10.855,90.76958333,17.00741667,203.18333330000002,0.0
5057,Fuhrers Finger,1,0,30.19708333,33.99591667,31.02083333,280.3833333,0.0
1684,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
2115,Disappointment Cleaver,1,1,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
1284,Disappointment Cleaver,1,0,49.47041667,39.9375,4.31375,244.5733333,290.5622917
2357,Disappointment Cleaver,1,1,38.75666667,43.62791667,5.683125,18.71875,301.8440417
1469,Disappointment Cleaver,1,0,40.04916667,77.10333333,14.9015,245.56375,170.0025833
853,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
148,Disappointment Cleaver,1,0,37.40666667,17.20541667,13.77908333,149.3954167,221.8321667
1740,Disappointment Cleaver,1,1,37.20791667,71.93125,27.72875,202.2658333,240.0982083
2526,Disappointment Cleaver,1,1,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
354,Disappointment Cleaver,1,0,42.59166667,17.42758333,14.43820833,20.535,207.5935
4319,Disappointment Cleaver,1,1,32.82458333,87.04375,10.558625,234.41875,144.2045
146,Disappointment Cleaver,1,0,37.40666667,17.20541667,13.77908333,149.3954167,221.8321667
274,Disappointment Cleaver,1,0,34.73375,52.70166667,6.354375,30.35875,200.940625
2045,Emmons-Winthrop,1,0,46.85875,49.985,16.14779167,24.4925,196.61991669999998
2634,Kautz Glacier,1,0,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
3287,Disappointment Cleaver,1,0,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
3895,Disappointment Cleaver,1,1,35.51375,64.3275,7.011958333,29.11708333,343.898
1645,Disappointment Cleaver,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
3261,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
1557,Disappointment Cleaver,1,0,51.37583333,46.14041667,6.6737083329999995,171.633375,208.6705
1147,Disappointment Cleaver,1,1,43.20875,14.29633333,19.14175,19.62958333,293.7495
3854,Emmons-Winthrop,1,1,35.51375,64.3275,7.011958333,29.11708333,343.898
4448,Disappointment Cleaver,1,1,37.57708333,67.60041667,7.06175,125.38779170000001,337.99041669999997
2283,Kautz Glacier,1,0,27.265,80.21208333,5.009375,198.077125,205.9569583
536,Disappointment Cleaver,1,0,35.25291667,48.96291667,3.89525,235.4966667,248.5455
631,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
4555,Disappointment Cleaver,1,1,35.50541667,55.14625,4.602791667,163.7657083,40.73991667
2388,Emmons-Winthrop,1,0,38.75666667,43.62791667,5.683125,18.71875,301.8440417
3535,Kautz Glacier,1,1,38.03375,43.06458333,5.631583332999999,148.7572917,351.3125
3047,Disappointment Cleaver,1,1,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
3540,Kautz Glacier,1,1,38.03375,43.06458333,5.631583332999999,148.7572917,351.3125
3299,Emmons-Winthrop,1,1,55.05083333,49.77,8.242,243.3878333,184.279375
5405,Disappointment Cleaver,1,1,28.23833333,100.0,0.897625,259.6458333,114.40083329999999
2938,Kautz Glacier,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
3484,Liberty RIngraham Directge,1,1,49.23875,37.54708333,5.079166667,143.1625,353.6944583
1779,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
5097,Ingraham Direct,1,0,32.52625,49.50958333,3.4464583330000003,265.0454167,23.46891667
1188,Disappointment Cleaver,1,1,51.13958333,25.71416667,4.838666667,49.57458333,287.292125
4482,Emmons-Winthrop,1,1,34.4575,73.66541667,4.211208333,194.5708333,351.78479169999997
5094,Fuhrers Finger,1,0,32.52625,49.50958333,3.4464583330000003,265.0454167,23.46891667
2840,Disappointment Cleaver,1,1,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
4418,Liberty RIngraham Directge,1,0,36.655,71.65125,24.68633333,274.7666667,245.2959167
2547,Disappointment Cleaver,1,1,43.04166667,55.07208333,6.003458332999999,198.60375,334.0260417
1640,Disappointment Cleaver,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
294,Disappointment Cleaver,1,0,22.08,98.65,15.922375,17.27916667,142.4772917
4396,Disappointment Cleaver,1,1,40.17125,36.86833333,9.813375,247.1904167,352.442875
1818,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
841,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
2944,Kautz Glacier,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
310,Disappointment Cleaver,1,0,19.81375,54.48041667,7.8277083329999995,13.49,153.95775
1511,Disappointment Cleaver,1,0,49.99208333,30.82541667,24.7425,271.9333333,276.0485
859,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
843,Disappointment Cleaver,1,0,30.81956522,96.96086957,18.22691304,58.79304348,33.10091304
1003,Disappointment Cleaver,1,0,43.36666667,22.565875,22.82541667,17.94333333,236.7139583
236,Disappointment Cleaver,1,0,40.44916667,63.53708333,7.9539166670000006,34.0375,219.4595
4687,Disappointment Cleaver,1,0,32.22541667,78.09416667,16.36125,69.58875,27.30241667
202,Disappointment Cleaver,1,0,37.6425,68.0775,31.28666667,40.02583333,215.14358330000002
5074,Disappointment Cleaver,1,1,32.37291667,77.0775,15.32033333,171.8858333,13.2635
1816,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
2452,Disappointment Cleaver,1,1,49.15458333,32.24525,8.580916667,189.9991667,334.19675
476,Disappointment Cleaver,1,1,53.10583333,15.78708333,2.488416667,140.1174583,243.4372917
2697,Disappointment Cleaver,1,0,33.37666667,90.77416667,24.12541667,268.4125,220.184875
28,Disappointment Cleaver,1,0,31.82291667,62.33708333,13.12504167,153.9316667,196.3752083
3260,Disappointment Cleaver,1,1,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
3027,Disappointment Cleaver,1,1,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
2732,Disappointment Cleaver,1,0,40.66333333,69.77416667,21.65779167,273.03333330000004,231.46820830000001
67,Disappointment Cleaver,1,0,27.32208333,59.46991667,15.73075,216.3425,183.87170830000002
1005,Disappointment Cleaver,1,0,43.36666667,22.565875,22.82541667,17.94333333,236.7139583
3782,Disappointment Cleaver,1,1,40.29708333,39.14,9.701375,19.75291667,358.0332917
4641,Disappointment Cleaver,1,1,33.09125,83.53666667,6.95925,61.31625,0.212708333
5166,Disappointment Cleaver,1,0,29.22708333,53.87708333,57.425,271.7916667,0.0
3026,Disappointment Cleaver,1,1,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
1561,Disappointment Cleaver,1,0,51.37583333,46.14041667,6.6737083329999995,171.633375,208.6705
1239,Disappointment Cleaver,1,1,51.18958333,24.26166667,2.924458333,185.8279167,291.3016667
2113,Disappointment Cleaver,1,1,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
3139,Emmons-Winthrop,1,0,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
4680,Disappointment Cleaver,1,1,32.22541667,78.09416667,16.36125,69.58875,27.30241667
1394,Emmons-Winthrop,1,0,41.62791667,19.56183333,7.595541667000001,228.6825,305.5728333
1538,Disappointment Cleaver,1,1,51.37583333,46.14041667,6.6737083329999995,171.633375,208.6705
605,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
4011,Curtis RIngraham Directge,1,1,39.88916667,12.741125,14.657875,33.32166667,368.0560833
5360,Disappointment Cleaver,1,1,43.03291667,12.3635,4.85875,193.0470833,226.7194583
2770,Emmons-Winthrop,1,0,48.76583333,52.98708333,3.8235416669999998,130.49395829999997,249.2470833
4040,Emmons-Winthrop,1,1,39.88916667,12.741125,14.657875,33.32166667,368.0560833
4706,Disappointment Cleaver,1,0,31.2,75.00458333,11.31595833,83.57208333,0.129958333
1274,Disappointment Cleaver,1,1,49.47041667,39.9375,4.31375,244.5733333,290.5622917
1696,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
3593,Disappointment Cleaver,1,1,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
4616,Disappointment Cleaver,1,1,35.88083333,74.25708333,7.274916667,103.8366667,25.60783333
5106,Ingraham Direct,1,0,32.94708333,31.71416667,2.4748333330000003,228.0891667,56.40916667
3923,Fuhrers Finger,1,0,32.69458333,70.2725,2.7260000000000004,30.691,362.93758330000003
2188,Emmons-Winthrop,1,1,40.95583333,50.64916667,7.499333332999999,227.9012083,326.1535417
4219,Disappointment Cleaver,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
1324,Disappointment Cleaver,1,0,46.55333333,30.25375,6.036208332999999,252.915,295.18425
5365,Disappointment Cleaver,1,0,43.03291667,12.3635,4.85875,193.0470833,226.7194583
1826,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
4725,Disappointment Cleaver,1,0,29.47333333,91.06,6.361583333,79.80166667,21.76520833
4090,Disappointment Cleaver,1,1,48.69,13.59708333,4.309125,22.21325,363.666625
2946,Kautz Glacier,1,1,47.63541667,46.01083333,2.864833333,30.16916667,333.7253333
4386,Disappointment Cleaver,1,1,40.17125,36.86833333,9.813375,247.1904167,352.442875
630,Disappointment Cleaver,1,0,24.97708333,74.395,4.64325,221.5945833,221.49400000000003
3128,Emmons-Winthrop,1,1,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
90,Disappointment Cleaver,1,1,32.39041667,95.30583333,61.3875,261.03333330000004,12.38258333
4746,Disappointment Cleaver,1,0,29.47333333,91.06,6.361583333,79.80166667,21.76520833
1171,Disappointment Cleaver,1,0,43.20875,14.29633333,19.14175,19.62958333,293.7495
5111,Wilson Headwall,1,0,32.19458333,18.87916667,8.654291667,214.38133330000002,34.68395833
3075,Emmons-Winthrop,1,0,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
170,Disappointment Cleaver,1,1,37.6425,68.0775,31.28666667,40.02583333,215.14358330000002
961,Disappointment Cleaver,1,0,42.415,26.72666667,24.9475,19.63125,275.21133330000004
1777,Disappointment Cleaver,1,1,42.45083333,43.5075,4.640541667,20.59791667,308.749
5172,Gibralter Ledges,1,0,27.63916667,83.63458333,23.18458333,244.5153333,0.0
300,Disappointment Cleaver,1,0,22.08,98.65,15.922375,17.27916667,142.4772917
1597,Disappointment Cleaver,1,1,45.62583333,54.49666667,9.515125,194.9952083,181.97529169999999
1754,Disappointment Cleaver,1,0,37.20791667,71.93125,27.72875,202.2658333,240.0982083
1997,Kautz Glacier,1,1,41.29625,39.34041667,9.768666667,26.96041667,321.4156667
2372,Disappointment Cleaver,1,0,38.75666667,43.62791667,5.683125,18.71875,301.8440417
3314,Kautz Glacier,1,0,55.05083333,49.77,8.242,243.3878333,184.279375
1109,Disappointment Cleaver,1,0,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
806,Disappointment Cleaver,1,0,32.31,100.0,25.74,234.5,0.0
5277,Ingraham Direct,1,0,21.1575,18.090999999999998,18.71625,115.95833329999999,0.0
4876,Disappointment Cleaver,1,0,25.05958333,97.11666667,4.398875,98.80383333,0.0
2618,Disappointment Cleaver,1,1,37.98625,47.64541667,2.382125,207.16666669999998,345.6050417
3179,Disappointment Cleaver,1,0,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
952,Disappointment Cleaver,1,0,42.415,26.72666667,24.9475,19.63125,275.21133330000004
2000,Kautz Glacier,1,1,41.29625,39.34041667,9.768666667,26.96041667,321.4156667
3158,Disappointment Cleaver,1,1,48.49208333,50.48333333,2.755416667,183.66875,328.7606667
1386,Little Tahoma,1,1,41.62791667,19.56183333,7.595541667000001,228.6825,305.5728333
2130,Disappointment Cleaver,1,0,52.78625,19.12333333,14.71504167,243.7625,327.84616669999997
3736,Emmons-Winthrop,1,1,33.13291667,74.27791667,29.12291667,112.52875,244.1792917
384,Disappointment Cleaver,1,1,51.76,27.91541667,19.81575,220.86625,238.10541669999998
5250,Gibralter Ledges,1,0,30.76583333,29.75333333,12.09995833,266.51375,0.0
4103,Disappointment Cleaver,1,0,48.69,13.59708333,4.309125,22.21325,363.666625
3837,Emmons-Winthrop,1,1,38.61666667,33.18291667,9.260916667,28.18208333,352.22116669999997
2397,Kautz Glacier,1,1,38.8725,37.42833333,4.6595833330000005,19.09375,333.48675
319,Disappointment Cleaver,1,1,23.02125,60.216125,11.10675,13.96916667,90.693
2760,Disappointment Cleaver,1,1,47.20208333,55.71291667,4.892166667,135.0912083,252.26125
3061,Disappointment Cleaver,1,0,55.1375,20.55941667,0.753458333,90.53458333,357.3411667
4375,glacier only - no summit attempt,1,0,40.17125,36.86833333,9.813375,247.1904167,352.442875
4630,Fuhrers Finger,1,0,33.09125,83.53666667,6.95925,61.31625,0.212708333
1137,Disappointment Cleaver,1,1,43.20875,14.29633333,19.14175,19.62958333,293.7495
1059,Disappointment Cleaver,1,1,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
4542,Disappointment Cleaver,1,0,32.7775,49.44625,2.176375,217.676125,30.99041667
125,Disappointment Cleaver,1,0,30.87583333,70.45,35.44875,263.3833333,138.2574583
5368,Disappointment Cleaver,1,0,43.03291667,12.3635,4.85875,193.0470833,226.7194583
1968,Disappointment Cleaver,1,0,37.44,38.43166667,7.56075,17.995,304.6057083
4673,Disappointment Cleaver,1,0,33.50083333,79.21708333,8.0455,68.29604167,14.27883333
4238,Disappointment Cleaver,1,1,38.94666667,50.58708333,5.9370833329999995,153.6,359.3387917
1294,Disappointment Cleaver,1,1,46.55333333,30.25375,6.036208332999999,252.915,295.18425
4459,Disappointment Cleaver,1,1,34.4575,73.66541667,4.211208333,194.5708333,351.78479169999997
1729,Disappointment Cleaver,1,1,37.20791667,71.93125,27.72875,202.2658333,240.0982083
1616,Emmons-Winthrop,1,0,39.15708333,71.17625,24.91166667,260.21666669999996,182.5133333
4539,Disappointment Cleaver,1,0,32.7775,49.44625,2.176375,217.676125,30.99041667
4313,Disappointment Cleaver,1,1,32.82458333,87.04375,10.558625,234.41875,144.2045
2989,Disappointment Cleaver,1,1,54.94875,28.75125,1.358333333,28.05416667,351.9732917
523,Disappointment Cleaver,1,1,35.25291667,48.96291667,3.89525,235.4966667,248.5455
946,Disappointment Cleaver,1,1,42.415,26.72666667,24.9475,19.63125,275.21133330000004
5120,Kautz Glacier,1,0,30.61708333,43.83416667,7.1242916670000005,204.24900000000002,26.34841667
2065,Disappointment Cleaver,1,1,52.54125,39.97458333,15.25883333,23.74833333,199.0620833
4618,Disappointment Cleaver,1,0,35.88083333,74.25708333,7.274916667,103.8366667,25.60783333
4806,Disappointment Cleaver,1,1,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
3293,Disappointment Cleaver,1,0,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
5462,Disappointment Cleaver,1,0,29.70291667,100.0,45.915,278.0541667,37.87370833
950,Disappointment Cleaver,1,1,42.415,26.72666667,24.9475,19.63125,275.21133330000004
4022,Disappointment Cleaver,1,0,39.88916667,12.741125,14.657875,33.32166667,368.0560833
3213,Kautz Glacier,1,0,48.94125,56.53375,11.08508333,229.85291669999998,354.126125
3570,Little Tahoma,1,1,31.41125,80.40458333,13.34379167,242.9666667,240.7595833
1100,Disappointment Cleaver,1,0,44.36916667,18.2605,4.4974166669999995,55.20091667,281.860625
3446,Disappointment Cleaver,1,1,53.75416667,35.88125,13.615125,276.0791667,353.99733330000004
228,Disappointment Cleaver,1,0,40.44916667,63.53708333,7.9539166670000006,34.0375,219.4595
2895,Disappointment Cleaver,1,0,45.18541667,55.22875,16.93216667,22.45291667,349.9249583
5225,Disappointment Cleaver,1,0,33.02833333,26.12733333,12.34270833,16.41208333,10.20933333
4811,Disappointment Cleaver,1,1,31.08541667,45.71958333,1.597666667,267.87125,42.54783333
2057,Emmons-Winthrop,1,1,52.54125,39.97458333,15.25883333,23.74833333,199.0620833
1688,Disappointment Cleaver,1,1,37.08375,48.48666667,30.84,264.2958333,170.5599167
